rating,date,content,content_len,content_preprocess,content_word_count,year,month,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기분,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_마지막,bow_많다,bow_백화점,bow_사람,bow_상상,bow_상상력,bow_생각,bow_소재,bow_술술,bow_시간,bow_신선하다,bow_어른,bow_이렇다,bow_읽히다,bow_작가,bow_잔잔하다,bow_재미있다,bow_재밌다,bow_좋다,bow_추천,bow_한국
3,2021-03-30,왜 그리 힛트쳤나는 모르겠다. 가볍게 읽기는 괜찮은데 맹탕. 굳이 찾아 읽을 필요를 못 느끼겠음. 그냥 이런 즐거운 소설이 늘어나는 건 좋음. 칙칙한 한국 소설 지형을 벗어나는 것이 좋아 별 세 개 줍니디.,115,왜 그리다 힛트쳤나 모르다 가볍다 괜찮다 맹탕 굳이 찾다 필요 못 그냥 이렇다 즐겁다 늘어나다 건 좋다 칙칙하다 한국 지형 벗어나다 좋다 별 세 개 줍다,32,2021,3,neutral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
4,2021-03-30,잔잔한 인생 이야기가 좋네요.,16,잔잔하다 인생 좋다,4,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,2021-03-22,"볼만했다 감동도 받았다. 하지만, 초반에 조금 재미 없었다. 첫 진입하기가 힘든것 제외하고는 그런데로 볼만했네요. 독서를 좋아하는 분들에게는 추천을 하지만 그렇지 않은분에게는 추천이 망설어집니다.",109,볼 감동 받다 초반 조금 재미 첫 진입 힘드다 제외 데 볼 독서 좋아하다 분 추천 그렇다 분 추천 망 설다 지다,23,2021,3,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5,2021-03-21,"nice book. i liked it very much,",32,,7,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2021-03-21,가볍게 읽기 좋은책..,12,가볍다 좋다,3,2021,3,neutral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-03-20,기분좋고 가슴 따뜻해지는 세계관에 흠뻑 빠져들어 읽었습니다.,33,기분 좋다 가슴 따뜻하다 세계관 흠뻑 빠져들다,7,2021,3,positive,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-03-17,너무 재밌고 계속 상상하게 하는 이야기네요! 그리고 꿈과 사람들의 인생이 연결되는 과정을 풀어낸 것이 신기하고 인상깊었어요❤️,70,재밌다 계속 상상 꿈 사람 인생 연결 과정 풀다 내다 신기하다 인상 깊다,16,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2021-03-15,제목이 유명했던것 같아서 봤는데 특별이 엄청 재미있지는 않은데 잘 읽히는 잔잔한 이야기,48,제목 유명하다 특별 재미있다 읽히다 잔잔하다,12,2021,3,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,2021-03-14,설램 한병을 찾아서 다행인데 갑자기 이야기가 끝겨서 아쉬워요 ~2탄도 만들어주세요~ 작가님!,51,설램 병 찾다 다행 갑자기 끝겨 아쉽다 2 탄도 만들다 작가,11,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2021-03-06,소재거리가 참신하네요. 2권도 나올듯,20,소재 거리 참신하다 2 권,4,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-03-05,인셉션을 구체적으로 설계하신듯 ㅎㅎ,19,인셉션 구체 설계,4,2021,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2021-03-03,베스터셀러라는 게 믿기지 않는 지루할 때 읽을 만한 책,30,베스 터 셀러 게 믿다 지루하다 때,9,2021,3,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-28,오랜만에 너무 감동적인 소설이었어요. 설레고 흐뭇하고 감동적인 장면도 있는 재밌는 소설입니다.,52,감동 설레다 흐뭇하다 감동 장면 재밌다,11,2021,2,positive,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2021-02-24,"때로는 잔잔하고 행복한 기분이 들고 때로는 다양한 꿈과 내용을 상상하는 재미가 있다. 그리고 먼저 떠나간 사람들이 꿈에 나왔을 때 기분,슬픔이 들었고 공감되는 책이였다",93,때로는 잔잔하다 행복하다 기분 때로는 다양하다 꿈 내용 상상 재미 먼저 떠나가다 사람 꿈 때 기분 슬픔 공감,23,2021,2,positive,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2021-02-24,현실세계에 있을 법한 등장인물이 몰입도를 높이네요. 어른들의 동화.,37,실세 법 등장인물 몰입도 높이다 어른 동화,8,2021,2,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,2021-02-24,독자들 각각 다양하게 상상한 달러구트들이 궁금하네요. 이 책을 읽으면서 괜시리 꿈도 더 많이 꾸게된 것 같은 느낌적인 느낌! 강추해요!!,76,독자 각각 다양하다 상상 달러 구트 궁금하다 괜시리 꿈 꾸다 강 추하다,19,2021,2,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-24,마음이 따듯해지는 재밌는 책. 앉은자리에서 다 보게되는 마법... 가볍고 잔잔한 감동을 원하신다면 추천합니다,60,마음 따다 해지 재밌다 앉은자리 마법 가볍다 잔잔하다 감동 원하다 추천,13,2021,2,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5,2021-02-21,초반에 설정 이해하는 부분이 좀 지루한가 싶었는데 그 뒤로는 엄청 잘 읽혀요. 이런 생각을 하는 작가님도 신기하고 그 이야기가 진짜 벌어지는 것처럼 설득당하는 제 자신도 신기했습니다. 재미고 있고 감동도 있었어요.,119,초반 설정 이해 지루하다 뒤 읽히다 이렇다 생각 작가 신기하다 진짜 벌어지다 설득 당하다 제 자신 신기하다 재미 감동,30,2021,2,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5,2021-02-20,감동과 재미가 있는 소설! 잘 읽었습니다!,23,감동 재미,6,2021,2,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2021-02-19,지루하고 유치하다...나미야 잡화점의 기적이 유치 했다면 이 책은 안읽는 걸 추천 합니다,49,지루하다 유치하다 나미 잡화 기적 유치 걸 추천,12,2021,2,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2021-02-19,이런 책도 베셀이 될 수 있구나... 아이디어는 굿!,29,이렇다 베셀 아이디어 굿,8,2021,2,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,2021-02-19,순식간에 다 읽었습니다. 꿈 꾸고 일어날때마다 이 책의 내용들이 생각나요~,41,순식간 꿈 꾸다 일어나다 때 내용 생각나다,10,2021,2,positive,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-15,"쉽게 읽을 수 있는 책, 쉼이 필요할 때, 읽기 좋아요 :)",33,쉬다 쉬다 필요하다 때 좋다,11,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-02-14,꿈가게가 있다면 그곳에서 일하고 싶네요~~^^,25,꿈 가게 곳 일,5,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-14,이 책으로 인해 기분이 몽글해졌어요. 내가 정말 주인공이 되어 꿈백화점에 일하는 기분이 들게해주네요.  만약 다음 이야기가 나온다면 너무 기대되요!,82,인하다 기분 몽글하다 내 주인공 되어다 꿈 백화점 일 기분 해주다 만약 다음 기대다 요,19,2021,2,positive,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-14,매일밤 꿈속에서 일어나는 일들을 새로운 관점에서 바라보게 해준 아주 소중한 책 입니다,47,일밤 꿈속 일어나다 일 새롭다 관점 바라보다 해주다 아주 소중하다,12,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-12,상상력이 좋네요. 재밌었습니다.,17,상상력 좋다 재밌다,3,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,2021-02-12,그냥 애들 보는 동화책 같은 느낌. 유치해서 반쯤 보다 덮음.,34,그냥 애 동화책 유치하다 쯤 덮다,10,2021,2,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2021-02-11,소소한 주제로 자극적이지않게 읽을만한책,21,소소하다 주제 자극,4,2021,2,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-11,재미있어요 아쉽고 궁금한 점도 있지만 재미있는책.,27,재미있다 아쉽다 궁금하다 점도 재미있다,6,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5,2021-02-10,가볍게 재밌게 읽었습니다. 고맙습니다. 심리적인 지지와 위로가 필요하다면 읽어보기를 추천합니다.,53,가볍다 재밌다 고맙다 심리 지지 위로 필요하다 보기 추천,10,2021,2,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2021-02-09,기분좋게 한권읽었습니다. 매일 누구나 꾸는 꿈이기네 더 흥미로웠어요,37,기분 좋다 권 매일 누구 꾸다 꿈 이기 흥미롭다,8,2021,2,positive,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-02-09,"마음이 따뜻해지는 책, 읽고나면 왜 이렇게 인기가 많은지 알 수 있는 책",40,마음 따뜻하다 왜 인기 많다 알,12,2021,2,positive,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-09,삶의 소소한 행복은 멀리 있지않다는걸 알려준 책이예요,29,삶 소소하다 행복 멀리 알다 준,7,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-08,영화로 만들어지면 재밌을 것 같아요 ㅎㅎ 힐링되고 감동적인 책이었습니다,39,영화로 만들어지다 재밌다 힐링 감동,9,2021,2,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2021-02-07,애니메이션이나 영화로 만들어져도 멋질 것 같아요!!!,29,애니메이션 영화로 만들어지다 멋지다,6,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-02-07,막심 너무 귀여웠고... 소재가 참신하면서도 감동적이고 여러 생각을 하게 만드는 이야기들이에요! 앞으로 트라우마인 꿈을 꿔도 더 긍정적으로 생각할 수 있을 것 같아요 좋은 이야기 써주셔서 감사합니다 :) 완전 추천해요!,122,막심 귀엽다 소재 참신하다 감동 여러 생각 만들다 앞 트라우마 꿈 꾸다 긍정 생각 좋다 써주다 감사하다 완전 추천,29,2021,2,positive,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5,2021-02-06,신선한 소재 재밌게 잘 읽혀요,16,신선하다 소재 재밌다 읽히다,5,2021,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5,2021-02-06,정말 오랜만에 재미 있게 처음부터 끝까지 읽은 책이에요. 신선한 내용이라 정말 좋았어요!,49,재미 처음 끝 신선하다 내용 좋다,12,2021,2,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,2021-02-04,읽는 동안 현실에 찌든 마음이 순수함으로 정화 되었어요 재미있었습니다,38,동안 현실 찌들다 마음 순수하다 정화 되어다 재미있다,9,2021,2,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,2021-02-02,재미난 상상력을 가진 책!,14,재미 상상력 가지다,4,2021,2,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2021-02-01,소재가 재밌어서 읽기 좋았다. 어렵게 서술돼 있지 않아 부담없이 읽기에 좋은 소설이었다.,49,소재 재밌다 좋다 어렵다 서술 돼다 부담 좋다,12,2021,2,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0
4,2021-01-30,"'꿈을 판매하는 상점이 있다'  어리둥절 한 기분을 느끼게하는 이 문장이 이 책이 가진 주재료라고 생각합니다. 이북리더기를 구매하고 해리포터 시리즈를 읽은 후 한동안 기기를 이용조차 하지않았는데, 이 책을 읽고나니 제가 만족할만한 소비활동을 했다는 생각이 들었습니다.  매일밤 잠에 들고 아침에 깨는 지극히 당연한 섭리에 '꿈을 파는 백화점'이라는 설정을 덧붙인 작가님의 상상력이 존경스럽습니다.",221,꿈 판매 상점 어리둥절 기분 문장 가지다 재료 생각 이북 리더 기르다 구매 해리포터 시리즈 후 기기 이용 제 만족하다 소비 활동 생각 일밤 잠 아침 깨다 당연하다 섭리 꿈 팔다 백화점 설정 덧붙이다 작가 상상력 존경 스럽다,50,2021,1,positive,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2021-01-29,잔잔한 감동이 있네요,11,잔잔하다 감동,3,2021,1,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2021-01-29,"어디선가 본 거 같은 인물의 설정, 중간에 어울리지 않는 어휘 선택 등이 몰입에 방해가 됩니다. 최근 한국 영화의 단점으로 자주 꼽히던 신파요소까지 더하면 이 책이 왜 인기 있는지도 알겠고  또한 실망스러운지도 알겠습니다. 소장보다는 대여 혹은 유튜브 정리본을 보는걸 추천합니다.",156,어디 선 거 인물 설정 중간 어울리다 어휘 선택 몰입 방해 최근 한국 영화 단점 자주 꼽히다 신파 요소 더하다 왜 인기 알다 또한 실망 지도 알다 소장 대여 유튜브 정리 추천,39,2021,1,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,2021-01-28,웬만하면 리뷰 안 남기고 지나가는데 이 책은 좀... 이게 왜 베스트셀러인지 모르겠음. 식상함. 문장은 연마되지 않았고 묘사도 수준 이하. 글쓰기 갓 배운 학생들이 제출한 과제 읽는 느낌.,105,웬만하다 리뷰 안 남다 지나가다 왜 베스트셀러 모르다 식상하다 문장 연마 묘사 수준 이하 글쓰기 갓 배우다 학생 제출 과제,27,2021,1,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-28,마지막 꿈 스토리에 눈물이 나와서.. 올해 즐겁게 본 책중 하나입니다.,39,마지막 꿈 스토리 눈물 올해 즐겁다 하나,10,2021,1,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-27,상상력이좋아요잘봤습니다,12,상상력 좋다,1,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-01-25,이런 한국소설을 읽고 싶은 겁니다.,19,이렇다 한국 겁니다,5,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2021-01-25,전반적으로 잔잔하네요,11,전반 잔잔하다,2,2021,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,2021-01-24,기뷴좋은책이에요 편하게술술읽혀서좋네영,20,뷴 좋다 편하다 술술 읽히다 좋다 영,2,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
5,2021-01-24,절 실망시키지 않은책!! 완전 추천,19,절 실망 시키다 완전 추천,5,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,2021-01-21,한번도 생각해보지 못했던 꿈에 대한 이야기.. 신비로운 책이에요! ㅎㅎ 잘봤습니다,45,한번 생각 해보다 꿈 대한 신비롭다,10,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-19,"반 정도 읽다 포기하려고 했는데 뒤가 더 재밌고 감명깊습니다. 중간까지는 너무 청소년권장도서 느낌이 다분해 지루했으나 타인의 삶 파트가 너무 인상깊었고, 예약하신 꿈 파트는 오래오래 기억에 남을 것 같습니다.",116,반 정도 포기 뒤 재밌다 감명 깊다 중간 청소년 권장 도서 다분하다 지루하다 타인 삶 파트 인상 깊다 예약 꿈 파트 오래오래 기억 남,28,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2021-01-19,재미있게 읽었습니다. 베스트셀러에 이름이 눈에 뜨이길래 제목만 보고 외국작가의 책이겠거니 했는데 한국작가 책이라서 의외였어요. 꿈백화점이란 가상의 세계와 한국 현실과 어울릴까 했는데 전혀 무리없이 읽히네요. 출퇴근 하면서 재미있게 읽었습니다.,135,재미있다 베스트셀러 이름 눈 뜨이다 제목 보고 외국 작가 이겠다 한국 작가 의외 꿈 백화점 가상 세계 한국 현실 어울리다 전혀 무리 읽히다 출퇴근 재미있다,28,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,2
5,2021-01-19,진짜 술술 잘 읽히는 재밌는 소설이였어요~ 읽는 내내 행복했답니다 :),39,진짜 술술 읽히다 재밌다 내내 행복하다,10,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4,2021-01-18,어린 학생들이 읽기 좋은 책. 재미용으로 좋네요,26,어리다 학생 좋다 재미 용 좋다,7,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5,2021-01-17,너무너무 재미있었어요 흥미롭고 ㅎㅎ  친구 추천하고싶네요,31,재미있다 흥미 친구 추천,6,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,2021-01-17,가볍지만 결코 가볍지만은 않은 따뜻함이 있는 이야기,28,가볍다 결코 가볍다 따뜻하다,7,2021,1,positive,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-16,순식간에 읽히는 책! 읽는 동안 꿈의 백화점 모습이 상상돼서 더 즐거운 책. 재밌어요.,48,순식간 읽히다 동안 꿈 백화점 모습 상상 돼다 즐겁다 재밌다,13,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,2021-01-16,웬만한 영화보다도 재미있는 책!! 공부하다 쉬는 시간에 핸드폰을 보는 대신 이 책을 읽었습니다ㅎㅎ,54,웬만하다 영화 재미있다 공부 쉬다 시간 핸드폰 대신,13,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,2021-01-16,"종이책으로 구매해서 잠이 오지않을 때마다 읽고 또 읽고 싶은 책이에요. 잠들고 꿈꾸는게 무서웠는데, 읽을때마다 마음 따뜻해지면서 잠들 수 있게 해주는 책이에요.",89,종이 구매 잠 오지 때 또 잠들다 꿈꾸다 무섭다 때 마음 따뜻하다 잠들다 해주다,21,2021,1,positive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-15,자기 전에 한시간씩 읽게되는 부담없는 책이에요 마치 저도 꿈 백화점에 가본것만 같은 안락한 기분에 들게해줬습니다.,63,자기 전 시간 부담 마치 꿈 백화점 가보다 안락하다 기분 해주다,15,2021,1,positive,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-15,작가의 상상력이 돋보이는 소설.영화로 나오면 꼭 보고싶다는 생각,35,작가 상상력 돋보이다 영화로 꼭 생각,8,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2021-01-11,"참신한 세계관, 잘 읽히지만 그리 가볍지 않은 주제의식 여러모로 만족스러웠다.",43,참신하다 세계관 읽히다 그리다 가볍다 주제 의식 모로 만족스럽다,10,2021,1,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2021-01-10,"한국 서적처럼 느껴지지 않는 이유가, 뭔가 문체가 굉장히 번역투스러운 부분이 많이 있기때문인 것도 같아요. 저는 개인적으로 어색하게 읽히는 문장이 많았어요. 아이디어나 스토리가 독특해요. 가볍구요. 그림있는 동화책으로 나와도 좋을 것 같고, 아이들이 읽기에 좋을 것 같아요.",153,한국 서적 느껴지다 이유 뭔가 문체 굉장하다 번역 투 때문 개인 어색하다 읽히다 문장 많다 아이디어 스토리 독특하다 가볍다 그리다 동화책 나 좋다 아이 좋다,35,2021,1,neutral,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
5,2021-01-09,잘 읽었어요 ㅎㅎ재밌었습니다,15,재밌다,3,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2021-01-09,가볍게 읽은 재밌는책입니다,14,가볍다 재밌다,3,2021,1,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2021-01-08,소설이 너무 귀엽고 막막 아파트뿌셔!,20,귀엽다 막막 아파트 뿌셔,5,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-08,신선했어요 캐릭터 모두 개성있고 이야기가 따듯해서 좋았네요,32,신선하다 캐릭터 모두 개성 따다 좋다,7,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,2021-01-08,딱 잠자리에 들기 전에 읽기 좋은 내용 같아요. 꿈 이야기를 원래 좋아하는 편이라 재미있게 읽었고 잠들기 전에 읽은 탓에 읽는데 오래 걸렸지만... 에피소드 별로 읽으면 금방 읽을 것 같아요. 결국 꿈 백화점에서 이 사람 저 사람 연결되는 구도가 좋았어요! 깊은 이야기는 아니니까 가볍게 읽으실 분들 추천!,171,잠자리 전 좋다 내용 꿈 원래 좋아하다 편이 재미있다 잠들다 전 탓 걸리다 에피소드 별로 금방 꿈 백화점 사람 사람 연결 구도 좋다 깊다 가볍다 추천,46,2021,1,positive,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
5,2021-01-07,나름 신선한 아이디어와 잔잔한 눈물의 감동까지 재미있게 읽었습니다. 좋은작품 계속 부탁드립니다.,53,나름 신선하다 아이디어 잔잔하다 눈물 감동 재미있다 좋다 작품 계속 부탁드리다,11,2021,1,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3,2021-01-07,적당히 스치듯 읽을 때 좋을 거 같아요. 전반적으로 잔잔한 느낌이에요 근데 좀 작품 완성도가 뒤처지는 느낌이 있어요. 힐링물과 많은 감정소비를 싫어하시는 분에게 추천해드려요!!,98,적당하다 스치다 때 좋다 거 전반 잔잔하다 작품 완성 도 뒤 처지다 힐링 물 많다 감정 소비 싫어하다 분 추천 해드리다,23,2021,1,neutral,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
3,2021-01-07,"제 취향은 아니에요. ㅠㅠ 딱 10대, 20대 초반들이 좋아할만한 느낌. 평점도 좋고 베셀이라고 읽어봤는데 역시 취향을 타는 작품이네요.",76,제 취향 10 대다 20 대다 초반 좋아하다 평점 좋다 베셀 역시 취향 타다 작품 요,18,2021,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2021-01-06,적당히 흥미롭고 훈훈하지만 읽을거리 없을때 스치듯 가볍게 읽기좋은 어른을 위한 동화,46,적당하다 흥미 훈훈하다 때 스치다 가볍다 좋다 어른 위 동화,11,2021,1,neutral,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4,2021-01-06,가볍게 읽기 좋아요,10,가볍다 좋다,3,2021,1,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,2021-01-06,꿈을 파는 백화점을 상상하는 자체가 재미 있네요 ^^ 왠지 이야기가 또 있을 거 같네요~~~~,52,꿈 팔다 백화점 상상 자체 재미 또 거,14,2021,1,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2021-01-04,따뜻하고 아기자기한 기발함이 녹아있는 ..끝나가는게 아쉬운 책입니다,37,따뜻하다 아기자기하다 기발하다 녹다 끝나다 아쉽다,7,2021,1,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
